lead_time,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests
363,10,42,15,0,2,2,0.0,0,0,4,3,0,1,0,0,0,0,1,0,0,62.0,0,0
90,10,44,25,2,4,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,0,89.25,0,0
44,4,1,1,1,0,2,0.0,0,0,4,3,0,0,0,0,0,0,0,0,3,65.0,0,0
107,1,35,28,2,2,2,0.0,0,0,6,3,0,0,0,4,4,0,0,0,2,169.5,0,1
24,9,45,3,3,10,1,0.0,0,0,2,0,0,0,0,0,0,5,0,0,2,40.0,0,0
12,1,34,14,1,0,2,0.0,0,0,2,0,0,0,0,0,0,0,0,0,2,197.1,0,0
15,6,23,7,0,2,1,0.0,0,0,5,3,0,0,0,0,0,0,0,0,3,130.0,0,0
146,2,53,29,0,3,2,0.0,0,0,5,3,0,0,0,0,0,0,0,99,3,75.0,0,0
360,10,42,12,1,1,2,0.0,0,0,4,3,0,1,0,0,0,0,1,0,0,62.0,0,0
13,8,21,22,1,0,1,0.0,0,0,6,3,0,0,0,3,3,0,0,0,2,125.4,0,1
162,1,33,13,2,2,3,0.0,0,0,6,3,0,0,0,3,3,0,0,0,2,175.5,0,0
59,4,5,28,0,2,1,0.0,0,0,5,3,0,0,0,0,0,2,0,0,3,81.0,0,0
15,9,46,8,0,1,1,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,142.64,0,1
1,4,2,11,0,1,1,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,89.5,0,1
37,10,42,13,0,3,1,0.0,0,0,5,3,0,0,0,0,0,0,0,0,3,95.0,0,0
23,1,36,31,1,4,1,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,92.0,0,1
166,9,45,1,0,3,1,0.0,0,0,5,3,0,0,0,0,0,0,1,0,2,110.0,0,0
94,7,10,4,0,2,2,0.0,0,0,5,3,0,1,0,0,0,0,1,28,2,80.0,0,0
138,1,34,22,2,1,2,0.0,0,2,5,3,0,0,0,0,0,0,0,0,3,94.5,0,0
0,0,16,12,0,2,1,0.0,0,0,2,0,0,0,3,0,2,1,0,0,2,62.0,1,0
0,5,30,20,0,4,2,0.0,0,0,3,1,0,0,0,0,0,3,0,0,2,99.7,0,0
17,10,45,30,1,0,2,0.0,0,0,4,1,0,0,0,0,0,0,0,0,3,63.0,0,0
177,6,26,30,3,7,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,79.2,0,0
34,2,50,8,0,2,1,0.0,0,0,5,3,0,1,0,0,0,0,1,0,2,90.0,0,0
451,8,21,16,1,2,2,0.0,0,0,4,3,0,0,0,0,0,0,1,0,2,60.0,0,0
14,2,50,5,1,2,2,0.0,0,4,4,3,0,0,0,0,0,0,0,0,3,84.0,0,0
90,2,53,31,0,2,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,66.02,0,0
247,1,35,27,1,1,0,2.0,0,0,6,3,0,0,0,1,1,0,0,0,2,86.63,0,1
17,9,49,30,1,3,1,0.0,0,0,4,0,0,0,0,0,0,0,0,0,3,36.0,0,0
45,1,32,10,0,2,1,0.0,0,3,6,3,0,0,0,0,0,0,0,0,2,140.0,0,2
56,6,24,8,0,1,2,0.0,0,0,5,0,0,0,0,0,0,0,0,0,3,120.0,0,0
11,11,39,20,0,2,2,0.0,2,0,6,3,0,0,0,5,5,1,0,0,2,248.0,0,2
290,1,32,3,1,1,2,0.0,0,0,4,3,0,1,0,0,0,0,1,0,0,62.0,0,0
150,5,27,7,1,2,2,2.0,0,0,6,3,0,0,0,2,2,0,0,0,2,159.33,0,0
104,3,6,5,2,0,2,1.0,0,0,6,3,0,0,0,0,0,0,0,0,2,100.44,0,0
65,8,22,23,1,1,1,0.0,0,0,3,1,0,0,0,0,0,2,0,0,3,85.0,0,0
158,5,28,15,2,5,2,2.0,0,0,3,1,0,0,0,2,2,0,0,0,2,209.0,0,0
24,2,50,5,1,4,2,1.0,0,0,6,3,0,0,0,0,0,0,0,0,2,78.15,0,1
26,11,36,3,1,1,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,131.0,0,1
70,0,15,3,2,4,1,1.0,0,0,6,3,0,0,0,0,0,0,0,0,2,64.67,0,1
157,8,21,19,0,1,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,84.24,0,0
346,11,38,13,0,2,2,0.0,0,2,5,3,0,0,0,0,0,0,0,0,3,115.0,0,1
2,11,39,23,0,2,2,0.0,0,0,4,3,0,0,0,0,0,0,0,0,3,65.0,0,0
104,1,35,21,2,1,2,0.0,0,3,6,3,0,0,0,0,0,0,0,0,2,107.1,0,0
47,6,27,27,1,0,1,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,129.0,0,0
172,5,27,2,2,5,2,2.0,0,0,6,3,0,0,0,6,6,0,0,0,2,174.0,0,0
17,11,38,11,2,2,2,0.0,0,0,3,1,0,0,0,5,5,0,0,0,2,171.0,0,2
332,11,38,12,1,1,2,0.0,0,0,6,3,0,0,0,5,5,0,0,0,2,117.0,0,0
70,7,13,30,0,3,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,103.8,0,1
18,11,36,4,0,2,2,0.0,0,3,6,3,0,0,0,0,3,0,0,0,0,96.0,0,1
7,0,18,28,1,3,3,1.0,0,2,6,3,0,0,0,7,7,0,0,0,2,186.5,1,1
251,1,34,14,2,3,0,2.0,0,0,6,3,0,0,0,1,1,0,0,0,3,81.5,0,1
4,1,33,18,0,2,2,0.0,0,0,3,1,0,0,0,0,0,2,0,0,2,189.0,0,2
11,10,41,4,2,4,2,0.0,0,0,3,1,0,0,0,4,4,0,0,0,2,146.0,0,2
7,9,48,22,0,2,1,0.0,0,0,2,0,1,0,1,0,3,0,0,0,2,65.0,0,0
263,8,19,12,2,6,2,0.0,0,0,6,3,0,0,0,0,0,1,0,0,3,56.0,0,2
140,9,47,18,0,3,2,0.0,0,0,4,3,0,0,0,0,0,3,0,87,3,75.0,0,1
396,6,26,25,2,0,2,0.0,0,2,5,3,0,0,0,0,0,0,0,0,3,122.4,0,1
4,2,53,28,0,3,2,1.0,0,0,6,3,0,0,0,0,0,0,0,0,2,147.33,0,2
139,1,34,19,2,4,3,0.0,0,0,6,3,0,0,0,3,3,0,0,0,2,139.2,0,1
267,7,14,31,0,2,2,0.0,0,0,4,3,0,0,0,0,0,0,1,0,2,62.0,0,0
31,9,47,13,2,2,1,0.0,0,0,2,0,1,0,2,0,0,1,0,0,2,67.0,1,0
129,4,2,8,2,1,1,0.0,0,0,4,3,0,0,0,3,3,0,1,0,2,67.0,0,0
160,1,33,19,2,3,2,0.0,0,0,6,3,0,0,0,4,4,0,0,0,2,238.0,0,0
18,7,12,18,0,2,2,0.0,0,3,6,3,0,0,0,0,0,0,0,0,2,97.0,0,1
231,5,30,25,2,5,2,0.0,1,2,5,3,0,0,0,0,0,1,0,0,2,147.33,1,1
0,7,11,8,0,1,1,0.0,0,0,2,0,0,0,0,3,3,0,0,0,2,75.0,1,0
112,2,52,22,1,3,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,88.4,0,2
14,2,50,5,1,2,2,0.0,0,4,4,3,0,0,0,0,0,0,0,0,3,84.0,0,0
70,7,13,30,0,3,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,75.93,0,1
12,10,42,12,0,2,1,0.0,0,0,2,0,1,0,4,0,0,0,0,0,2,65.0,0,1
11,11,39,22,0,2,1,0.0,0,0,4,3,0,0,0,0,1,0,0,0,3,84.0,0,0
169,6,23,8,0,3,2,0.0,0,0,5,3,0,0,0,0,0,0,1,0,2,170.0,0,0
67,2,52,25,3,7,2,0.0,0,0,6,3,0,1,0,0,0,0,0,0,0,101.07,0,1
43,9,45,1,0,3,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,104.4,0,1
126,6,23,2,0,3,2,0.0,0,0,5,3,0,0,0,0,0,0,0,0,3,80.75,0,1
8,7,11,9,0,3,2,0.0,0,0,4,3,0,0,0,0,0,0,0,0,3,100.0,0,0
7,9,47,16,0,4,2,0.0,0,0,5,3,0,0,0,3,3,0,0,0,2,48.25,0,3
69,6,25,12,2,4,1,0.0,0,0,5,3,0,0,0,0,0,0,1,0,2,120.0,0,0
6,5,28,12,0,2,1,0.0,0,0,2,0,1,0,12,0,2,0,0,0,2,135.0,0,0
102,0,18,29,2,5,2,0.0,0,0,6,3,0,0,0,3,3,0,0,0,2,73.0,0,2
15,9,47,21,0,1,2,2.0,0,0,2,0,0,0,0,2,7,2,0,0,3,56.0,0,0
5,4,5,31,0,2,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,108.0,0,1
0,1,36,31,0,2,2,0.0,0,0,3,1,0,0,0,0,3,0,0,0,2,144.0,0,0
163,10,41,2,2,3,2,0.0,0,0,5,3,0,0,0,0,0,1,0,0,3,80.75,0,0
263,1,33,13,2,1,2,0.0,0,0,5,3,0,0,0,0,0,0,0,0,0,72.08,0,0
96,2,53,26,1,3,2,0.0,0,2,6,3,0,0,0,4,4,1,0,0,2,66.24,0,1
174,6,27,30,2,3,2,0.0,0,0,6,3,0,0,0,4,4,0,0,0,2,106.2,0,1
4,7,10,8,0,3,2,0.0,0,3,6,3,0,0,0,0,0,0,0,0,2,91.33,0,1
15,2,53,28,2,5,2,0.0,0,3,6,3,0,0,0,0,0,0,0,0,2,98.11,0,2
176,11,37,8,0,0,1,0.0,0,0,5,3,0,0,0,0,0,0,0,0,3,0.0,0,0
0,4,5,29,1,0,2,0.0,0,0,3,3,1,0,0,0,0,0,0,0,3,45.0,0,2
7,8,20,9,1,1,1,0.0,0,0,2,0,1,0,8,0,0,0,0,0,2,42.0,0,0
178,0,18,28,0,3,2,0.0,0,0,5,3,0,1,0,0,0,0,1,46,2,120.0,0,0
55,4,3,18,0,2,1,0.0,0,0,4,3,0,0,0,0,0,0,1,0,2,79.0,0,0
3,7,10,3,0,1,1,0.0,0,0,6,3,0,0,0,0,0,0,0,0,3,104.0,1,0
269,6,25,18,4,6,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,80.1,0,0
42,7,13,20,2,2,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,97.63,0,0
45,7,12,15,2,8,2,1.0,0,0,6,3,0,0,0,6,6,4,0,0,2,217.75,0,3
84,7,9,1,6,19,2,0.0,0,2,4,3,0,0,0,0,0,0,0,0,3,55.8,0,1
141,5,28,6,1,4,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,3,107.95,0,0
125,2,50,11,0,2,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,72.25,0,1
63,2,51,13,0,1,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,93.6,0,2
11,10,41,9,0,1,2,0.0,0,0,6,3,0,0,0,3,3,0,0,0,0,155.0,0,2
151,4,4,19,0,3,1,0.0,0,0,5,3,0,0,0,0,0,0,0,63,3,80.0,0,0
10,2,49,3,2,3,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,89.59,0,0
134,1,32,1,1,4,2,2.0,0,0,6,3,0,0,0,5,5,0,0,0,2,176.45,0,1
271,11,39,21,0,3,1,0.0,0,2,5,3,0,0,0,0,0,1,0,0,3,95.0,0,0
161,8,18,5,0,2,2,0.0,0,0,4,3,0,0,0,0,0,0,1,0,2,120.0,0,0
34,1,32,5,0,2,1,0.0,0,0,4,3,0,0,0,0,0,0,0,0,3,0.0,0,0
359,10,42,11,2,0,2,0.0,0,0,4,3,0,1,0,0,0,0,1,0,2,60.0,0,0
7,0,14,5,0,3,1,0.0,0,0,4,3,0,0,0,0,0,0,0,0,3,6.0,0,0
364,10,42,16,0,2,2,0.0,0,2,5,3,0,1,0,0,0,0,1,0,3,101.5,0,0
34,6,25,12,2,1,0,2.0,0,0,6,3,0,0,0,1,1,0,0,0,2,119.5,0,1
7,11,39,20,0,1,1,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,143.0,0,3
8,1,33,10,0,1,2,0.0,0,0,6,3,0,0,0,4,4,0,0,0,2,244.0,0,1
69,7,13,24,1,3,2,0.0,0,2,5,3,0,0,0,3,3,0,0,0,2,49.22,0,1
2,7,11,10,0,1,1,0.0,0,0,2,0,0,0,1,0,0,0,0,0,2,42.0,1,0
193,6,26,20,1,2,2,0.0,0,0,5,3,0,0,0,0,0,0,1,39,2,120.0,0,0
213,8,18,4,2,5,2,0.0,0,0,5,3,0,0,0,0,0,1,0,0,2,43.2,0,1
34,2,50,8,0,2,1,0.0,0,0,5,3,0,1,0,0,0,0,1,0,2,90.0,0,0
215,10,41,4,1,5,2,0.0,0,0,5,3,0,0,0,3,3,0,0,0,0,48.08,0,0
14,1,31,3,0,2,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,127.6,0,1
204,1,33,12,4,10,2,0.0,0,0,5,3,0,0,0,0,0,0,0,0,0,90.1,0,1
45,5,27,2,2,1,2,1.0,0,3,6,3,0,0,0,0,0,0,0,0,2,124.6,0,1
52,7,12,22,0,2,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,97.2,0,0
187,10,41,7,1,2,2,0.0,0,0,6,3,0,0,0,0,0,1,0,0,2,103.5,0,3
24,1,36,31,0,3,2,0.0,0,3,6,3,0,0,0,0,0,0,0,0,2,110.0,0,0
116,3,10,28,2,1,1,0.0,0,0,5,3,0,0,0,0,0,0,0,0,3,61.0,0,0
66,7,10,10,1,2,2,0.0,0,0,4,3,0,0,0,0,0,0,0,0,3,80.0,0,1
212,3,9,28,0,4,2,0.0,0,2,6,3,0,0,0,0,0,0,0,0,2,117.3,0,1
41,7,10,6,1,4,2,0.0,0,2,6,3,0,0,0,0,2,0,0,0,2,92.0,0,2
8,8,19,12,0,1,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,85.0,0,2
109,5,29,11,1,3,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,107.55,0,1
22,1,35,27,0,1,2,2.0,0,0,6,3,0,0,0,6,6,0,0,0,2,281.0,1,1
444,2,49,1,0,3,1,0.0,0,0,5,3,0,1,0,0,0,0,1,39,2,75.0,0,0
24,7,11,12,1,0,2,0.0,0,0,5,3,0,0,0,0,0,0,0,0,2,80.0,0,1
35,8,19,10,0,4,2,0.0,0,0,4,3,0,0,0,0,0,1,0,0,3,140.0,0,0
21,1,35,22,1,3,2,2.0,0,0,6,3,0,0,0,5,5,0,0,0,2,231.0,0,0
0,10,44,27,0,3,0,2.0,0,2,6,3,0,0,0,5,1,3,0,0,2,18.6,0,2
221,10,41,10,2,1,2,0.0,0,0,5,3,0,0,0,0,0,0,0,0,3,65.0,0,0
26,2,49,3,2,2,2,0.0,0,0,5,3,0,0,0,0,0,0,0,0,2,70.72,0,0
98,9,48,23,1,2,1,0.0,0,0,4,3,0,0,0,0,0,0,0,0,3,70.0,0,0
88,0,18,28,1,3,2,2.0,0,0,6,3,0,0,0,5,5,0,0,0,2,180.63,0,0
0,1,34,19,0,1,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,0,106.0,0,2
63,7,11,10,1,3,2,0.0,0,3,6,3,0,0,0,0,0,0,0,0,2,63.75,0,1
58,1,33,12,0,3,2,0.0,0,2,6,3,0,0,0,5,5,1,0,0,2,242.67,1,0
141,6,24,16,1,2,2,0.0,0,0,5,3,0,0,0,0,0,0,0,0,3,89.1,0,0
5,2,50,10,0,1,2,0.0,0,0,3,1,0,0,0,0,0,0,0,0,3,101.0,0,1
151,11,38,17,0,1,2,0.0,0,0,5,3,0,0,0,0,0,0,0,107,3,130.0,0,0
0,4,3,21,0,1,2,0.0,0,0,3,1,0,0,0,0,0,0,0,0,2,86.85,0,0
30,10,45,31,2,5,2,0.0,0,2,6,3,0,0,0,0,0,0,0,0,2,69.04,0,1
235,8,20,9,2,5,2,0.0,0,0,6,3,0,0,0,3,3,0,0,0,2,65.7,0,2
69,10,44,25,2,1,2,0.0,0,0,4,3,0,0,0,0,0,0,0,58,3,85.67,0,0
192,1,32,12,2,5,2,2.0,0,0,3,1,0,0,0,2,2,0,0,0,2,199.15,1,3
7,7,9,2,1,3,2,0.0,0,0,4,0,0,0,0,0,0,0,0,0,3,37.0,0,0
158,9,46,12,2,1,2,0.0,0,0,5,3,0,0,0,4,4,0,0,0,2,51.0,1,0
50,9,46,12,2,1,2,0.0,0,2,6,3,0,0,0,0,0,0,0,0,2,64.8,0,2
102,6,25,18,2,3,2,0.0,0,0,5,3,0,0,0,0,0,0,0,0,2,89.1,0,1
88,8,19,3,0,3,2,0.0,0,2,5,3,0,0,0,0,0,0,0,0,3,117.0,0,1
1,7,14,28,1,3,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,103.5,0,0
230,6,24,5,2,0,2,0.0,0,0,6,3,0,1,0,1,1,0,0,0,2,89.0,0,1
61,5,30,17,2,5,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,160.0,1,1
244,5,26,1,2,5,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,99.0,0,2
4,3,8,16,0,4,1,0.0,0,0,2,0,0,0,0,0,0,0,0,0,3,40.0,0,0
275,10,41,5,1,4,2,0.0,0,0,5,3,0,0,0,0,0,0,1,0,2,90.0,0,0
198,1,35,27,0,3,2,0.0,0,0,6,3,0,0,0,4,5,0,0,0,2,166.0,0,2
22,3,8,23,0,2,2,0.0,0,4,4,3,0,0,0,0,3,0,0,0,3,60.0,0,1
13,11,40,30,0,3,2,0.0,0,2,5,3,0,0,0,0,0,0,0,0,2,123.67,0,2
132,5,27,7,1,2,2,0.0,0,3,6,3,0,0,0,0,0,0,0,0,2,89.1,0,0
257,10,41,4,2,3,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,65.29,0,2
334,11,38,13,2,5,2,0.0,0,0,4,1,0,0,0,0,0,2,0,0,3,69.43,0,0
393,10,41,8,2,2,2,0.0,0,2,4,3,0,0,0,0,0,0,1,0,2,72.0,0,0
165,5,32,31,2,4,2,0.0,0,0,5,3,0,0,0,0,0,0,0,0,3,72.25,0,2
2,0,17,20,0,1,1,0.0,0,0,5,3,1,0,6,0,0,1,0,0,2,46.0,1,0
95,2,50,7,0,4,2,0.0,0,0,6,3,0,0,0,1,1,0,0,0,2,77.86,0,2
4,8,21,21,1,1,2,0.0,0,2,5,3,0,0,0,0,1,0,0,0,3,112.0,0,1
236,8,20,12,0,3,2,0.0,0,0,4,3,0,0,0,0,0,0,0,0,3,48.0,0,0
285,11,39,20,2,5,2,0.0,0,0,4,3,0,0,0,0,0,1,0,0,3,66.0,0,2
116,0,14,4,2,7,3,1.0,0,2,3,1,0,0,0,4,4,0,0,0,2,230.0,0,1
187,6,23,2,2,5,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,72.0,0,1
164,1,33,13,2,5,2,0.0,0,1,3,1,0,0,0,3,3,1,0,0,2,267.5,1,1
386,10,43,20,1,3,2,0.0,0,0,4,0,0,0,0,0,0,2,0,0,3,50.5,0,0
0,3,6,8,0,1,2,0.0,0,0,3,1,0,0,0,0,0,0,0,0,2,48.0,0,0
15,0,16,19,0,1,2,0.0,0,0,6,3,0,0,0,4,4,0,0,0,2,175.0,0,1
51,3,9,25,2,8,1,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,66.3,0,1
323,8,21,17,0,4,2,0.0,0,2,5,3,0,0,0,0,0,0,0,0,3,112.0,0,1
27,11,38,18,0,2,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,124.0,0,2
0,0,14,3,1,0,2,0.0,0,0,3,1,0,0,0,0,0,1,0,0,2,124.0,0,0
69,0,16,14,2,5,2,0.0,0,0,6,3,0,0,0,3,3,0,0,0,2,110.99,0,1
292,9,45,3,0,1,2,0.0,0,0,4,3,0,0,0,0,0,0,0,0,3,38.0,0,0
134,6,22,1,0,1,2,0.0,0,3,6,3,0,0,0,0,0,0,0,0,2,108.0,0,1
594,3,8,23,0,2,2,0.0,0,0,4,3,0,0,0,0,0,0,1,0,2,62.0,0,0
23,0,17,19,0,2,2,0.0,0,0,6,3,0,0,0,3,3,0,0,0,2,129.0,0,1
12,1,33,13,4,10,2,0.0,0,0,5,3,0,0,0,3,3,0,0,0,0,135.0,0,1
134,10,41,9,0,2,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,56.0,0,0
180,5,30,29,0,1,3,0.0,0,0,6,3,0,0,0,3,3,0,0,0,2,175.5,0,0
17,11,37,11,0,2,2,0.0,0,2,4,3,0,0,0,0,0,0,0,0,3,126.0,0,0
6,3,5,1,0,2,1,0.0,0,3,2,0,0,0,1,0,8,0,0,0,3,0.0,0,1
54,8,18,3,0,4,2,0.0,0,3,6,3,0,0,0,0,0,0,0,0,2,100.8,0,0
100,10,44,31,1,1,2,0.0,0,0,4,3,0,0,0,0,0,0,0,0,3,62.0,0,0
309,6,22,1,0,3,2,0.0,0,0,6,3,0,0,0,3,3,0,0,0,2,88.2,0,1
13,4,1,7,2,1,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,85.29,0,0
98,9,48,23,1,3,1,0.0,0,0,4,3,0,0,0,0,0,1,0,0,3,70.0,0,0
5,6,26,20,1,2,2,0.0,0,0,3,1,0,0,0,5,5,1,0,0,2,184.33,1,2
440,11,39,22,0,2,2,0.0,0,0,4,3,0,0,0,0,0,0,1,0,2,62.0,0,0
386,5,31,28,0,2,2,0.0,0,0,4,3,0,0,0,0,0,0,1,0,2,62.0,0,0
123,8,20,16,1,5,2,0.0,0,0,6,3,0,0,0,3,3,0,0,0,2,142.8,0,1
274,5,29,18,2,2,2,0.0,0,0,4,3,0,1,0,0,0,0,0,0,3,62.0,0,0
0,4,5,25,1,0,2,0.0,0,3,6,3,0,0,0,0,0,0,0,0,2,90.0,0,0
102,10,42,16,0,2,1,0.0,0,2,5,3,0,0,0,0,0,0,1,0,3,80.0,0,0
26,0,17,18,1,4,2,0.0,0,2,5,3,0,0,0,0,0,0,0,0,3,133.8,0,0
160,11,37,10,4,10,1,0.0,0,2,5,3,0,0,0,0,0,0,0,0,0,53.55,0,2
22,2,53,29,2,3,2,0.0,0,2,6,3,0,0,0,3,3,0,0,0,2,198.88,0,2
250,11,40,26,1,3,2,0.0,0,0,5,3,0,0,0,0,0,0,1,0,2,95.0,0,0
3,8,19,8,1,2,1,0.0,0,0,0,0,1,0,1,3,3,0,0,0,2,110.0,0,1
26,3,8,17,0,4,2,0.0,0,0,6,3,0,0,0,0,3,0,0,0,2,54.0,1,1
75,11,38,19,2,2,2,0.0,0,0,4,3,0,0,0,0,0,0,0,0,3,62.0,0,0
1,3,5,3,0,1,2,0.0,0,0,5,3,1,0,1,0,0,0,0,0,1,34.0,0,1
182,7,10,11,2,6,2,0.0,0,0,2,3,0,0,0,0,0,0,0,0,3,90.0,0,1
35,7,11,9,2,5,2,0.0,0,0,3,1,0,0,0,0,0,0,0,0,2,71.1,0,0
2,5,28,8,0,2,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,181.0,1,0
106,0,16,19,2,8,2,0.0,0,0,6,3,0,0,0,3,3,0,0,0,2,86.0,0,0
0,9,49,30,1,0,1,0.0,0,0,5,3,0,0,0,0,0,0,0,0,2,26.0,0,0
386,10,43,20,1,3,2,0.0,0,0,4,0,0,0,0,0,0,0,0,0,3,49.0,0,0
9,7,12,16,0,2,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,109.0,0,1
31,1,33,10,0,4,2,0.0,0,3,6,3,0,0,0,0,0,1,0,0,2,141.55,0,1
0,2,51,15,0,1,1,0.0,0,0,2,0,0,0,0,0,0,0,0,0,2,35.0,0,0
158,8,22,24,0,2,1,0.0,0,0,4,3,0,0,0,0,0,0,1,31,2,130.0,0,0
150,4,1,2,2,1,2,0.0,0,2,5,3,0,0,0,0,0,0,1,91,2,101.0,0,0
87,0,15,15,2,2,2,0.0,0,0,4,3,0,0,0,0,0,0,1,0,2,95.0,0,0
128,3,6,5,2,5,2,0.0,0,0,5,3,0,0,0,0,0,0,0,0,2,43.43,0,1
47,0,16,12,0,1,1,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,99.9,0,0
264,5,28,8,0,2,2,0.0,0,0,4,3,0,0,0,0,0,0,0,0,3,62.0,0,0
2,3,8,20,0,1,2,0.0,0,0,6,3,0,0,0,0,3,0,0,0,2,66.0,1,1
99,5,28,6,0,3,2,0.0,0,3,6,3,0,0,0,0,0,0,0,0,2,103.5,0,1
0,9,48,25,0,1,1,0.0,0,3,6,3,0,0,0,0,1,1,0,0,2,55.76,0,0
122,8,20,19,1,2,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,126.0,0,1
22,0,17,18,3,7,2,0.0,0,0,6,3,0,0,0,5,5,0,0,0,2,73.15,0,1
7,3,7,12,0,2,2,0.0,0,0,5,3,0,0,0,0,0,0,0,0,2,35.0,1,0
115,8,20,11,0,4,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,109.65,0,0
307,1,34,20,0,2,2,0.0,0,0,4,3,0,1,0,0,0,0,1,0,0,62.0,0,0
31,11,39,19,2,5,1,0.0,0,4,3,1,0,3,2,4,4,1,0,0,2,115.0,0,2
12,10,44,25,1,0,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,0,107.0,0,1
2,1,35,28,0,2,2,1.0,0,0,6,3,0,0,0,0,3,0,0,0,0,123.5,0,3
1,5,30,18,0,0,2,0.0,0,0,6,3,0,0,0,3,3,0,0,0,2,0.0,0,0
18,4,2,8,2,2,2,0.0,0,0,6,3,0,0,0,4,4,0,0,0,2,108.38,0,2
41,5,32,31,2,1,2,0.0,0,0,3,1,0,0,0,4,4,0,0,0,3,177.3,1,0
249,10,41,4,2,0,2,0.0,0,0,6,3,0,0,0,0,2,0,0,0,2,56.4,1,0
1,11,38,15,0,1,2,0.0,0,3,6,3,0,0,0,0,0,0,0,0,2,159.0,0,1
298,5,29,12,2,7,2,0.0,0,0,6,3,0,0,0,4,4,0,0,0,2,127.5,0,1
86,5,29,10,2,2,3,0.0,0,0,5,3,0,0,0,0,4,0,0,0,2,96.9,0,0
174,0,15,10,1,1,3,0.0,0,0,6,3,0,0,0,3,3,0,0,0,2,158.4,0,1
151,5,28,9,1,0,2,0.0,0,0,6,3,0,0,0,4,5,0,0,0,2,143.1,0,2
137,1,32,8,2,2,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,108.54,0,1
0,2,52,21,0,1,2,0.0,0,0,3,1,0,0,0,0,3,0,0,0,2,39.0,0,0
1,8,22,23,1,0,2,0.0,0,0,3,1,0,0,0,0,0,1,0,0,2,149.0,0,0
142,0,17,22,2,3,2,0.0,0,0,4,3,0,0,0,0,0,0,1,0,2,103.0,0,0
95,0,15,13,0,2,2,1.0,0,0,6,3,0,0,0,0,3,0,0,0,2,144.0,0,2
5,0,17,26,0,2,1,0.0,0,0,3,1,0,0,0,3,3,1,0,0,2,185.0,0,0
212,6,23,9,0,2,2,0.0,0,3,6,3,0,0,0,0,0,0,0,0,2,99.0,0,1
0,4,4,19,0,1,1,0.0,0,0,5,3,0,0,0,3,3,0,0,0,2,37.0,0,0
187,5,30,18,1,2,2,1.0,0,0,6,3,0,0,0,3,3,2,0,0,2,122.8,0,2
9,5,29,14,2,5,2,0.0,0,0,6,3,0,0,0,3,3,0,0,0,2,160.29,0,1
16,5,30,27,2,3,2,0.0,0,0,3,1,0,0,0,5,5,0,0,0,2,262.0,0,1
